region,collection_week,group,counts,location_counts,percent
North America,2021-01-25,B.1.241,17,3133,0.005426109160548994
North America,2021-01-25,B.1.243,102,3133,0.03255665496329397
North America,2021-01-25,B.1.247,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.25,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.258,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.260,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.263,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.280,3,3133,0.000957548675390999
North America,2021-01-25,B.1.283,4,3133,0.0012767315671879987
North America,2021-01-25,B.1.292,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.298,8,3133,0.0025534631343759975
North America,2021-01-25,B.1.3,5,3133,0.0015959144589849984
North America,2021-01-25,B.1.3.1,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.301,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.302,5,3133,0.0015959144589849984
North America,2021-01-25,B.1.311,43,3133,0.013724864347270986
North America,2021-01-25,B.1.314,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.324,7,3133,0.0022342802425789976
North America,2021-01-25,B.1.325,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.328,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.330,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.332,102,3133,0.03255665496329397
North America,2021-01-25,B.1.334,9,3133,0.0028726460261729973
North America,2021-01-25,B.1.337,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.340,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.346,39,3133,0.012448132780082987
North America,2021-01-25,B.1.349,37,3133,0.011809766996488988
North America,2021-01-25,B.1.351,3,3133,0.000957548675390999
North America,2021-01-25,B.1.354,12,3133,0.003830194701563996
North America,2021-01-25,B.1.356,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.358,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.36,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.36.6,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.360,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.361,31,3133,0.00989466964570699
North America,2021-01-25,B.1.369,15,3133,0.0047877433769549956
North America,2021-01-25,B.1.370,15,3133,0.0047877433769549956
North America,2021-01-25,B.1.40,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.400,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.404,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.409,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.427,10,3133,0.0031918289179699967
North America,2021-01-25,B.1.429,30,3133,0.009575486753909991
North America,2021-01-25,B.1.433,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.5,30,3133,0.009575486753909991
North America,2021-01-25,B.1.5.19,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.544,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.551,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.561,3,3133,0.000957548675390999
North America,2021-01-25,B.1.564,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.577,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.585,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.588,2,3133,0.0006383657835939994
North America,2021-01-25,B.1.596,5,3133,0.0015959144589849984
North America,2021-01-25,B.1.603,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.609,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.78,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.9,1,3133,0.0003191828917969997
North America,2021-01-25,B.1.98,1,3133,0.0003191828917969997
North America,2021-01-25,C.12,1,3133,0.0003191828917969997
North America,2021-01-25,C.23,1,3133,0.0003191828917969997
North America,2021-01-25,N.4,1,3133,0.0003191828917969997
North America,2021-01-25,P.2,2,3133,0.0006383657835939994
North America,2021-02-01,A.2,3,2547,0.001177856301531213
North America,2021-02-01,A.2.5.2,1,2547,0.00039261876717707107
North America,2021-02-01,B.1,318,2547,0.1248527679623086
North America,2021-02-01,B.1.1,25,2547,0.009815469179426776
North America,2021-02-01,B.1.1.1,9,2547,0.0035335689045936395
North America,2021-02-01,B.1.1.125,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.1.130,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.143,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.151,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.174,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.186,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.192,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.207,6,2547,0.002355712603062426
North America,2021-02-01,B.1.1.222,3,2547,0.001177856301531213
North America,2021-02-01,B.1.1.231,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.1.238,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.248,15,2547,0.005889281507656066
North America,2021-02-01,B.1.1.25,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.274,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.291,11,2547,0.0043188064389477815
North America,2021-02-01,B.1.1.3,90,2547,0.0353356890459364
North America,2021-02-01,B.1.1.304,8,2547,0.0031409501374165686
North America,2021-02-01,B.1.1.31,4,2547,0.0015704750687082843
North America,2021-02-01,B.1.1.316,4,2547,0.0015704750687082843
North America,2021-02-01,B.1.1.348,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.39,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.416,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.1.432,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.519,19,2547,0.00745975657636435
North America,2021-02-01,B.1.1.64,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.1.67,5,2547,0.0019630938358853552
North America,2021-02-01,B.1.1.7,106,2547,0.04161758932076953
North America,2021-02-01,B.1.1.71,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.1.85,17,2547,0.006674519042010208
North America,2021-02-01,B.1.105,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.106,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.108,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.110,3,2547,0.001177856301531213
North America,2021-02-01,B.1.110.3,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.117,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.124,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.139,15,2547,0.005889281507656066
North America,2021-02-01,B.1.177,5,2547,0.0019630938358853552
North America,2021-02-01,B.1.178,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.189,9,2547,0.0035335689045936395
North America,2021-02-01,B.1.2,1246,2547,0.48920298390263056
North America,2021-02-01,B.1.219,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.221,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.228,6,2547,0.002355712603062426
North America,2021-02-01,B.1.232,5,2547,0.0019630938358853552
North America,2021-02-01,B.1.234,71,2547,0.027875932469572047
North America,2021-02-01,B.1.239,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.240,12,2547,0.004711425206124852
North America,2021-02-01,B.1.241,3,2547,0.001177856301531213
North America,2021-02-01,B.1.243,63,2547,0.024734982332155476
North America,2021-02-01,B.1.255,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.258,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.262,3,2547,0.001177856301531213
North America,2021-02-01,B.1.263,3,2547,0.001177856301531213
North America,2021-02-01,B.1.265,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.275,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.280,3,2547,0.001177856301531213
North America,2021-02-01,B.1.283,3,2547,0.001177856301531213
North America,2021-02-01,B.1.285,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.288,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.292,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.298,3,2547,0.001177856301531213
North America,2021-02-01,B.1.3,3,2547,0.001177856301531213
North America,2021-02-01,B.1.301,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.302,6,2547,0.002355712603062426
North America,2021-02-01,B.1.303,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.304,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.306,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.311,27,2547,0.01060070671378092
North America,2021-02-01,B.1.315,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.324,10,2547,0.0039261876717707105
North America,2021-02-01,B.1.332,110,2547,0.043188064389477816
North America,2021-02-01,B.1.334,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.340,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.346,7,2547,0.0027483313702394976
North America,2021-02-01,B.1.349,18,2547,0.007067137809187279
North America,2021-02-01,B.1.35,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.351,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.354,8,2547,0.0031409501374165686
North America,2021-02-01,B.1.358,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.36,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.36.31,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.360,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.361,10,2547,0.0039261876717707105
North America,2021-02-01,B.1.362,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.369,7,2547,0.0027483313702394976
North America,2021-02-01,B.1.370,7,2547,0.0027483313702394976
North America,2021-02-01,B.1.375,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.40,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.400,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.409,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.427,27,2547,0.01060070671378092
North America,2021-02-01,B.1.429,56,2547,0.02198665096191598
North America,2021-02-01,B.1.433,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.441,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.478,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.5,20,2547,0.007852375343541421
North America,2021-02-01,B.1.509,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.517,4,2547,0.0015704750687082843
North America,2021-02-01,B.1.541,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.544,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.551,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.561,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.565,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.568,6,2547,0.002355712603062426
North America,2021-02-01,B.1.577,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.588,4,2547,0.0015704750687082843
North America,2021-02-01,B.1.595,2,2547,0.0007852375343541421
North America,2021-02-01,B.1.596,22,2547,0.008637612877895563
North America,2021-02-01,B.1.78,1,2547,0.00039261876717707107
North America,2021-02-01,B.1.98,1,2547,0.00039261876717707107
North America,2021-02-01,C.23,1,2547,0.00039261876717707107
North America,2021-02-01,P.2,1,2547,0.00039261876717707107
North America,2021-02-01,R.1,8,2547,0.0031409501374165686
North America,2021-02-01,R.2,1,2547,0.00039261876717707107
North America,2021-02-08,A,1,946,0.0010570824524312897
North America,2021-02-08,A.2,1,946,0.0010570824524312897
North America,2021-02-08,B.1,100,946,0.10570824524312897
North America,2021-02-08,B.1.1,10,946,0.010570824524312896
North America,2021-02-08,B.1.1.1,2,946,0.0021141649048625794
North America,2021-02-08,B.1.1.10,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.130,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.151,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.192,2,946,0.0021141649048625794
North America,2021-02-08,B.1.1.208,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.219,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.222,4,946,0.004228329809725159
North America,2021-02-08,B.1.1.248,3,946,0.003171247357293869
North America,2021-02-08,B.1.1.257,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.291,5,946,0.005285412262156448
North America,2021-02-08,B.1.1.3,28,946,0.02959830866807611
North America,2021-02-08,B.1.1.304,6,946,0.006342494714587738
North America,2021-02-08,B.1.1.31,5,946,0.005285412262156448
North America,2021-02-08,B.1.1.312,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.316,2,946,0.0021141649048625794
North America,2021-02-08,B.1.1.33,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.334,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.348,2,946,0.0021141649048625794
North America,2021-02-08,B.1.1.4,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.416,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.432,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.434,3,946,0.003171247357293869
North America,2021-02-08,B.1.1.44,1,946,0.0010570824524312897
North America,2021-02-08,B.1.1.486,2,946,0.0021141649048625794
North America,2021-02-08,B.1.1.519,12,946,0.012684989429175475
North America,2021-02-08,B.1.1.67,2,946,0.0021141649048625794
North America,2021-02-08,B.1.1.7,27,946,0.02854122621564482
North America,2021-02-08,B.1.1.85,2,946,0.0021141649048625794
North America,2021-02-08,B.1.110,3,946,0.003171247357293869
North America,2021-02-08,B.1.110.3,8,946,0.008456659619450317
North America,2021-02-08,B.1.111,1,946,0.0010570824524312897
North America,2021-02-08,B.1.117,1,946,0.0010570824524312897
North America,2021-02-08,B.1.119,1,946,0.0010570824524312897
North America,2021-02-08,B.1.126,1,946,0.0010570824524312897
North America,2021-02-08,B.1.139,3,946,0.003171247357293869
North America,2021-02-08,B.1.166,1,946,0.0010570824524312897
North America,2021-02-08,B.1.177,2,946,0.0021141649048625794
North America,2021-02-08,B.1.178,1,946,0.0010570824524312897
North America,2021-02-08,B.1.2,401,946,0.42389006342494717
North America,2021-02-08,B.1.228,2,946,0.0021141649048625794
North America,2021-02-08,B.1.232,2,946,0.0021141649048625794
North America,2021-02-08,B.1.234,19,946,0.0200845665961945
North America,2021-02-08,B.1.240,1,946,0.0010570824524312897
North America,2021-02-08,B.1.241,1,946,0.0010570824524312897
North America,2021-02-08,B.1.243,38,946,0.040169133192389
North America,2021-02-08,B.1.260,1,946,0.0010570824524312897
North America,2021-02-08,B.1.263,1,946,0.0010570824524312897
North America,2021-02-08,B.1.265,1,946,0.0010570824524312897
North America,2021-02-08,B.1.283,1,946,0.0010570824524312897
North America,2021-02-08,B.1.298,1,946,0.0010570824524312897
North America,2021-02-08,B.1.3,1,946,0.0010570824524312897
North America,2021-02-08,B.1.302,2,946,0.0021141649048625794
North America,2021-02-08,B.1.308,2,946,0.0021141649048625794
North America,2021-02-08,B.1.311,12,946,0.012684989429175475
North America,2021-02-08,B.1.322,2,946,0.0021141649048625794
North America,2021-02-08,B.1.324,3,946,0.003171247357293869
North America,2021-02-08,B.1.332,24,946,0.02536997885835095
North America,2021-02-08,B.1.346,6,946,0.006342494714587738
North America,2021-02-08,B.1.348,2,946,0.0021141649048625794
North America,2021-02-08,B.1.349,2,946,0.0021141649048625794
North America,2021-02-08,B.1.35,1,946,0.0010570824524312897
North America,2021-02-08,B.1.351,2,946,0.0021141649048625794
North America,2021-02-08,B.1.354,3,946,0.003171247357293869
North America,2021-02-08,B.1.360,3,946,0.003171247357293869
North America,2021-02-08,B.1.361,4,946,0.004228329809725159
North America,2021-02-08,B.1.369,1,946,0.0010570824524312897
North America,2021-02-08,B.1.370,2,946,0.0021141649048625794
North America,2021-02-08,B.1.375,1,946,0.0010570824524312897
North America,2021-02-08,B.1.400,4,946,0.004228329809725159
North America,2021-02-08,B.1.420,1,946,0.0010570824524312897
North America,2021-02-08,B.1.427,29,946,0.0306553911205074
North America,2021-02-08,B.1.429,67,946,0.0708245243128964
North America,2021-02-08,B.1.433,1,946,0.0010570824524312897
North America,2021-02-08,B.1.438,1,946,0.0010570824524312897
North America,2021-02-08,B.1.5,9,946,0.009513742071881607
North America,2021-02-08,B.1.517,1,946,0.0010570824524312897
North America,2021-02-08,B.1.561,1,946,0.0010570824524312897
North America,2021-02-08,B.1.568,6,946,0.006342494714587738
North America,2021-02-08,B.1.575,1,946,0.0010570824524312897
North America,2021-02-08,B.1.577,1,946,0.0010570824524312897
North America,2021-02-08,B.1.582,3,946,0.003171247357293869
North America,2021-02-08,B.1.588,2,946,0.0021141649048625794
North America,2021-02-08,B.1.595,1,946,0.0010570824524312897
North America,2021-02-08,B.1.596,13,946,0.013742071881606765
North America,2021-02-08,B.1.609,2,946,0.0021141649048625794
North America,2021-02-08,B.1.98,1,946,0.0010570824524312897
North America,2021-02-08,C.23,2,946,0.0021141649048625794
North America,2021-02-08,C.36,1,946,0.0010570824524312897
North America,2021-02-08,H.1,1,946,0.0010570824524312897
North America,2021-02-08,P.2,2,946,0.0021141649048625794
North America,2021-02-15,B.1.1,2,36,0.05555555555555555
North America,2021-02-15,B.1.1.291,1,36,0.027777777777777776
North America,2021-02-15,B.1.1.7,6,36,0.16666666666666666
North America,2021-02-15,B.1.178,1,36,0.027777777777777776
North America,2021-02-15,B.1.2,7,36,0.19444444444444445
North America,2021-02-15,B.1.234,1,36,0.027777777777777776
North America,2021-02-15,B.1.240,1,36,0.027777777777777776
North America,2021-02-15,B.1.243,10,36,0.2777777777777778
North America,2021-02-15,B.1.311,1,36,0.027777777777777776
North America,2021-02-15,B.1.315,2,36,0.05555555555555555
North America,2021-02-15,B.1.346,1,36,0.027777777777777776
North America,2021-02-15,B.1.429,3,36,0.08333333333333333
Oceania,2020-08-24,D.2,65,439,0.1480637813211845
Oceania,2020-08-24,D.3,3,439,0.00683371298405467
Oceania,2020-08-31,D.2,292,304,0.9605263157894737
Oceania,2020-08-31,D.3,12,304,0.039473684210526314
Oceania,2020-09-07,D.2,177,180,0.9833333333333333
Oceania,2020-09-07,D.3,3,180,0.016666666666666666
Oceania,2020-09-14,D.2,148,151,0.9801324503311258
Oceania,2020-09-14,D.3,3,151,0.019867549668874173
Oceania,2020-09-21,D.2,43,43,1.0
Oceania,2020-09-28,D.2,15,16,0.9375
Oceania,2020-09-28,D.3,1,16,0.0625
Oceania,2020-10-05,D.2,10,11,0.9090909090909091
Oceania,2020-10-05,D.3,1,11,0.09090909090909091
Oceania,2020-10-12,D.2,5,5,1.0
Oceania,2020-10-19,D.2,2,2,1.0
South America,2020-09-07,B.1.3.2,2,2,1.0
South America,2020-09-14,B.1.1.1,1,17,0.058823529411764705
South America,2020-09-14,B.1.3.2,5,17,0.29411764705882354
South America,2020-09-14,B.1.36.17,3,17,0.17647058823529413
South America,2020-09-14,N.3,8,17,0.47058823529411764
South America,2020-10-26,B.1.1.4,1,1,1.0
South America,2020-11-16,B.1.1.248,1,1,1.0
