type,region,group,slope,r,pval,counts,max_percent
lineage,Oceania,B.1.8,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.28,-0.011276127612761274,-0.13902784305435847,0.7212972042005512,3,0.6666666666666666
lineage,Oceania,B.29,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.3,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.31,-0.00016501650165016502,-0.5477225575051662,0.12687036692367074,1,0.0024752475247524753
lineage,Oceania,B.35,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.39,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.4,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.4.4,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.4.5,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.4.6,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.40,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.5,,0.0,,1,1.0
lineage,Oceania,B.6,-0.00016501650165016502,-0.5477225575051662,0.12687036692367074,1,0.0024752475247524753
lineage,Oceania,B.6.6,0.0,0.0,1.0,0,0.0
lineage,Oceania,B.61,0.0,0.0,1.0,0,0.0
lineage,Oceania,C.11,0.0,0.0,1.0,0,0.0
lineage,Oceania,D.2,-0.06188118811881188,-0.5477225575051662,0.12687036692367074,375,0.9282178217821783
lineage,Oceania,D.3,-0.0008250825082508252,-0.547722557505166,0.12687036692367107,5,0.012376237623762377
lineage,South America,A,0.0,0.0,1.0,0,0.0
lineage,South America,A.2,0.0,0.0,1.0,0,0.0
lineage,South America,A.5,0.0,0.0,1.0,0,0.0
lineage,South America,B,,0.0,,1,1.0
lineage,South America,B.1,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.1,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.1.1,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.1.203,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.1.231,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.1.28,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.1.33,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.110,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.110.1,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.111,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.199,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.321,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.415,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.499,0.0,0.0,1.0,0,0.0
lineage,South America,B.1.610,0.0,0.0,1.0,0,0.0
lineage,South America,B.31,0.0,0.0,1.0,0,0.0
lineage,South America,C.14,0.0,0.0,1.0,0,0.0
lineage,South America,C.26,0.0,0.0,1.0,0,0.0
lineage,South America,N.3,0.0,0.0,1.0,0,0.0
lineage,South America,N.4,0.0,0.0,1.0,0,0.0
lineage,South America,N.6,0.0,0.0,1.0,0,0.0
lineage,South America,N.7,0.0,0.0,1.0,0,0.0
spike_combo,Africa,"A222V,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"D138Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Africa,D614G,,0.0,,4,0.6666666666666666
spike_combo,Africa,"D614G,E780Q",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"D614G,N679K",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"D614G,P681H",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"D614G,P812L",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"D614G,Q675H",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"D614G,Q677H",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"D614G,S640F",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"E583D,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"H49Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"HV69-,Y144-,N501Y,A570D,D614G,P681H,T716I,S982A,D1118H",0.0,0.0,1.0,0,0.0
spike_combo,Africa,L5F,0.0,0.0,1.0,0,0.0
spike_combo,Africa,"L5F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"N501T,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"N501Y,A570D,D614G,P681H,T716I,S982A,D1118H",0.0,0.0,1.0,0,0.0
spike_combo,Africa,Reference,,0.0,,2,0.3333333333333333
spike_combo,Africa,"S477N,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Africa,"T20I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"A520S,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D138H,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D138Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,D614G,0.02154584545888894,0.4231643446595148,0.2564357949938855,26,0.38461538461538464
spike_combo,Asia,"D614G,A688V",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,D936Y",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,N679K",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,P1263L",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,P681H",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,P681L",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,P812L",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,Q675H",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,Q677H",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,V1176F",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"D614G,V1264L",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"E583D,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"H146Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"H49Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"HV69-,Y144-,N501Y,A570D,D614G,P681H,T716I,S982A,D1118H",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"L54F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,L5F,0.0,0.0,1.0,0,0.0
spike_combo,Asia,"L5F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"M153I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,Reference,-0.048395758830541445,-0.44363409292968514,0.23164792877289042,156,1.0
spike_combo,Asia,"S12F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"S477N,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"T307I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"T572I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Asia,"V382L,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Europe,"A222V,D614G",-0.0064381136327056184,-0.5477225575051661,0.12687036692367104,200,0.09657170449058426
spike_combo,Europe,"A222V,P272L,D614G",-0.0017704812489940445,-0.5477225575051659,0.1268703669236712,55,0.02655721873491067
spike_combo,Europe,"A520S,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Europe,"D215Y,D614G",-9.657170449058426e-05,-0.5477225575051662,0.12687036692367074,3,0.0014485755673587638
spike_combo,Europe,D614G,0.007420954271509556,0.067099571294619,0.8638177082187076,1218,0.631578947368421
spike_combo,Europe,"D614G,A688V",-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_combo,Europe,"D614G,D936Y",0.0,0.0,1.0,0,0.0
spike_combo,Europe,"D614G,E780Q",-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_combo,Europe,"D614G,M1229I",-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_combo,Europe,"D614G,P1263L",0.0004307723947994349,0.5128664658454081,0.1579758532899428,2,0.006944444444444444
spike_combo,Europe,"D614G,Q675H",-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_combo,Europe,"D614G,Q677H",-0.0002253339771446966,-0.5477225575051663,0.12687036692367068,7,0.003380009657170449
spike_combo,Europe,"D614G,S939F",-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_combo,Europe,"D614G,V1228L",-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_combo,Europe,"D614G,V1264L",-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_combo,Europe,"D80Y,D614G",-0.0017061001126669885,-0.5477225575051659,0.1268703669236712,53,0.02559150169000483
spike_combo,Europe,"H146Y,D614G",-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_combo,Europe,"H49Y,D614G",-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_combo,Europe,"HV69-,Y144-,N501Y,A570D,D614G,P681H,T716I,S982A,D1118H",0.0,0.0,1.0,0,0.0
spike_combo,Europe,"L54F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Europe,L5F,,0.0,,1,0.006944444444444444
spike_combo,Europe,"L5F,D614G",0.0008615447895988698,0.5128664658454081,0.1579758532899428,4,0.013888888888888888
spike_combo,Europe,"M153I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Europe,"N501T,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Europe,Reference,0.01756111737038826,0.41468622741574274,0.2670969788170317,87,0.2631578947368421
spike_combo,Europe,"S221L,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Europe,"S477N,D614G",-0.00656687590535973,-0.5477225575051659,0.1268703669236712,204,0.09850313858039594
spike_combo,Europe,"S477N,D614G,G1124V",-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_combo,Europe,"T307I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Europe,"T572I,D614G",,0.0,,1,0.006944444444444444
spike_combo,North America,"A222V,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"A263S,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"A475S,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"A520S,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D111N,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D138H,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D138Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D215Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D253G,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,D614G,0.0238834336395312,0.35814139583922333,0.3439539403618599,161,0.5400696864111498
spike_combo,North America,"D614G,A1070S",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,A688V",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,A845D",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,A845S",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,D936Y",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,E780Q",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,E780Q,T859I",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,M1229I",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,N1187Y",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,N679K",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,P1263L",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,P681H",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,P681L",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,P812L",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,Q675H",,0.0,,3,0.010452961672473868
spike_combo,North America,"D614G,Q677H",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,Q677H,T732S,E1202Q",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,Q677P",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,S640F",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,S939F",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,T732A",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,V1176F",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,V1228L",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D614G,V1264L",0.0,0.0,1.0,0,0.0
spike_combo,North America,"D80Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"E484K,D614G,V1176F",0.0,0.0,1.0,0,0.0
spike_combo,North America,"E583D,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"G142S,E180V,D614G,Q677H",0.0,0.0,1.0,0,0.0
spike_combo,North America,"G252V,N501T,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"G72R,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"H146Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"H49Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"HV69-,D614G",-0.00202020202020202,-0.5477225575051662,0.12687036692367074,1,0.030303030303030304
spike_combo,North America,"HV69-,D614G,C1236S",0.0,0.0,1.0,0,0.0
spike_combo,North America,"HV69-,Y144-,N501Y,A570D,D614G,P681H,T716I,S982A,D1118H",0.0,0.0,1.0,0,0.0
spike_combo,North America,"HV69-,Y144-,N501Y,A570D,D614G,P681H,T716I,S982A,D1118H,K1191N",0.0,0.0,1.0,0,0.0
spike_combo,North America,"L18F,D614G,E780Q",0.0,0.0,1.0,0,0.0
spike_combo,North America,"L54F,A520S,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"L54F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,L5F,0.0,0.0,1.0,0,0.0
spike_combo,North America,"L5F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"L5F,D614G,Q677H",0.0,0.0,1.0,0,0.0
spike_combo,North America,"M153I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"N501T,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"N501Y,A570D,D614G,P681H,T716I,S982A,D1118H",0.0,0.0,1.0,0,0.0
spike_combo,North America,"N501Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"P251S,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"Q173K,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,Reference,0.024820797991529697,0.19450340259993096,0.6160411741857914,187,1.0
spike_combo,North America,"S12F,D614G",,0.0,,1,0.003484320557491289
spike_combo,North America,"S13I,P26S,W152C,L452R,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"S13I,W152C,L452R,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"S13I,W152C,W258L,L452R,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"S221L,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"S477N,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"S494P,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"T20I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"T307I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"T478K,D614G,P681H,T732A",0.0,0.0,1.0,0,0.0
spike_combo,North America,"T572I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,North America,"V382L,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"D138H,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"D253G,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,D614G,-0.007095709570957095,-0.5477225575051661,0.12687036692367104,43,0.10643564356435643
spike_combo,Oceania,"D614G,D936Y",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"D614G,P1263L",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"D614G,Q675H",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"D614G,Q677H",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"D614G,V1228L",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"D614G,V1264L",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"D80Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"E583D,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"H49Y,D614G",-0.00033003300330033004,-0.5477225575051662,0.12687036692367074,2,0.0049504950495049506
spike_combo,Oceania,"L54F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,L5F,0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"L5F,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"M153I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"N501Y,D614G",-0.00033003300330033004,-0.5477225575051662,0.12687036692367074,2,0.0049504950495049506
spike_combo,Oceania,Reference,0.12106710671067106,0.6619561346161613,0.05210612149724844,20,1.0
spike_combo,Oceania,"S221L,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"S477N,D614G",-0.04884488448844885,-0.5477225575051661,0.12687036692367104,296,0.7326732673267327
spike_combo,Oceania,"S477N,D614G,A930V",-0.0009900990099009901,-0.5477225575051662,0.12687036692367074,6,0.01485148514851485
spike_combo,Oceania,"S477N,D614G,E1144Q",-0.0006600660066006601,-0.5477225575051662,0.12687036692367074,4,0.009900990099009901
spike_combo,Oceania,"S477N,D614G,G1124V",-0.00016501650165016502,-0.5477225575051662,0.12687036692367074,1,0.0024752475247524753
spike_combo,Oceania,"S477N,D614G,S698L",-0.0006600660066006601,-0.5477225575051662,0.12687036692367074,4,0.009900990099009901
spike_combo,Oceania,"S477N,D614G,T632N",-0.0011551155115511553,-0.547722557505166,0.12687036692367107,7,0.017326732673267328
spike_combo,Oceania,"S477N,D614G,T778I",-0.00016501650165016502,-0.5477225575051662,0.12687036692367074,1,0.0024752475247524753
spike_combo,Oceania,"T572I,D614G",0.0,0.0,1.0,0,0.0
spike_combo,Oceania,"V320I,S477N,D614G",-0.0011551155115511553,-0.547722557505166,0.12687036692367107,7,0.017326732673267328
spike_combo,South America,D614G,0.0,0.0,1.0,0,0.0
spike_combo,South America,"D614G,M1229I",0.0,0.0,1.0,0,0.0
spike_combo,South America,"D614G,P812L",0.0,0.0,1.0,0,0.0
spike_combo,South America,"D614G,V1176F",0.0,0.0,1.0,0,0.0
spike_combo,South America,"D614G,V1228L",0.0,0.0,1.0,0,0.0
spike_combo,South America,"H49Y,D614G",0.0,0.0,1.0,0,0.0
spike_combo,South America,Reference,,0.0,,1,1.0
spike_single,Africa,A1070S,0.0,0.0,1.0,0,0.0
spike_single,Africa,A1078S,0.0,0.0,1.0,0,0.0
spike_single,Africa,A222V,0.0,0.0,1.0,0,0.0
spike_single,Africa,A520S,0.0,0.0,1.0,0,0.0
spike_single,Africa,A522V,0.0,0.0,1.0,0,0.0
spike_single,Africa,A570D,0.0,0.0,1.0,0,0.0
spike_single,Africa,A688V,0.0,0.0,1.0,0,0.0
spike_single,Africa,A701V,0.0,0.0,1.0,0,0.0
spike_single,Africa,D1118H,0.0,0.0,1.0,0,0.0
spike_single,Africa,D111N,0.0,0.0,1.0,0,0.0
spike_single,Africa,D138H,0.0,0.0,1.0,0,0.0
spike_single,Africa,D138Y,0.0,0.0,1.0,0,0.0
spike_single,Africa,D215G,0.0,0.0,1.0,0,0.0
spike_single,Africa,D614G,,0.0,,4,0.6666666666666666
spike_single,Africa,D80Y,0.0,0.0,1.0,0,0.0
spike_single,Africa,D936Y,0.0,0.0,1.0,0,0.0
spike_single,Africa,E1144Q,0.0,0.0,1.0,0,0.0
spike_single,Africa,E484K,0.0,0.0,1.0,0,0.0
spike_single,Africa,E583D,0.0,0.0,1.0,0,0.0
spike_single,Africa,E780Q,0.0,0.0,1.0,0,0.0
spike_single,Africa,G1124V,0.0,0.0,1.0,0,0.0
spike_single,Africa,G1167V,0.0,0.0,1.0,0,0.0
spike_single,Africa,G1219C,0.0,0.0,1.0,0,0.0
spike_single,Africa,G75V,0.0,0.0,1.0,0,0.0
spike_single,Africa,G769V,0.0,0.0,1.0,0,0.0
spike_single,Africa,H1101Y,0.0,0.0,1.0,0,0.0
spike_single,Africa,H146Y,0.0,0.0,1.0,0,0.0
spike_single,Africa,H49Y,0.0,0.0,1.0,0,0.0
spike_single,Africa,H655Y,0.0,0.0,1.0,0,0.0
spike_single,Africa,HV69-,0.0,0.0,1.0,0,0.0
spike_single,Africa,K1191N,0.0,0.0,1.0,0,0.0
spike_single,Africa,L176F,0.0,0.0,1.0,0,0.0
spike_single,Africa,L18F,0.0,0.0,1.0,0,0.0
spike_single,Africa,L452R,0.0,0.0,1.0,0,0.0
spike_single,Africa,L54F,0.0,0.0,1.0,0,0.0
spike_single,Africa,L5F,0.0,0.0,1.0,0,0.0
spike_single,Africa,M1229I,0.0,0.0,1.0,0,0.0
spike_single,Africa,M1237I,0.0,0.0,1.0,0,0.0
spike_single,Africa,N439K,0.0,0.0,1.0,0,0.0
spike_single,Africa,N501T,0.0,0.0,1.0,0,0.0
spike_single,Africa,N501Y,0.0,0.0,1.0,0,0.0
spike_single,Africa,N679K,0.0,0.0,1.0,0,0.0
spike_single,Africa,P1162S,0.0,0.0,1.0,0,0.0
spike_single,Africa,P26S,0.0,0.0,1.0,0,0.0
spike_single,Africa,P681H,0.0,0.0,1.0,0,0.0
spike_single,Africa,P681L,0.0,0.0,1.0,0,0.0
spike_single,Africa,P681R,0.0,0.0,1.0,0,0.0
spike_single,Africa,P812L,0.0,0.0,1.0,0,0.0
spike_single,Africa,Q613H,0.0,0.0,1.0,0,0.0
spike_single,Africa,Q675H,0.0,0.0,1.0,0,0.0
spike_single,Africa,Q677H,0.0,0.0,1.0,0,0.0
spike_single,Africa,Reference,,0.0,,2,0.3333333333333333
spike_single,Africa,S12F,0.0,0.0,1.0,0,0.0
spike_single,Africa,S254F,0.0,0.0,1.0,0,0.0
spike_single,Africa,S477N,0.0,0.0,1.0,0,0.0
spike_single,Africa,S494P,0.0,0.0,1.0,0,0.0
spike_single,Africa,S640F,0.0,0.0,1.0,0,0.0
spike_single,Africa,S698L,0.0,0.0,1.0,0,0.0
spike_single,Africa,S982A,0.0,0.0,1.0,0,0.0
spike_single,Africa,T20I,0.0,0.0,1.0,0,0.0
spike_single,Africa,T22I,0.0,0.0,1.0,0,0.0
spike_single,Africa,T29I,0.0,0.0,1.0,0,0.0
spike_single,Africa,T572I,0.0,0.0,1.0,0,0.0
spike_single,Africa,T716I,0.0,0.0,1.0,0,0.0
spike_single,Africa,T859I,0.0,0.0,1.0,0,0.0
spike_single,Africa,T95I,0.0,0.0,1.0,0,0.0
spike_single,Africa,V1228L,0.0,0.0,1.0,0,0.0
spike_single,Africa,V1264L,0.0,0.0,1.0,0,0.0
spike_single,Africa,W152L,0.0,0.0,1.0,0,0.0
spike_single,Africa,Y144-,0.0,0.0,1.0,0,0.0
spike_single,Asia,A1020V,0.0,0.0,1.0,0,0.0
spike_single,Asia,A222V,0.0,0.0,1.0,0,0.0
spike_single,Asia,A520S,0.0,0.0,1.0,0,0.0
spike_single,Asia,A522V,0.0,0.0,1.0,0,0.0
spike_single,Asia,A570D,0.0,0.0,1.0,0,0.0
spike_single,Asia,A688V,0.0,0.0,1.0,0,0.0
spike_single,Asia,A701V,0.0,0.0,1.0,0,0.0
spike_single,Asia,A879S,0.0,0.0,1.0,0,0.0
spike_single,Asia,A930V,-0.005555555555555556,-0.7071067811865477,0.1816901138162091,1,0.027777777777777776
spike_single,Asia,D1118H,0.0,0.0,1.0,0,0.0
spike_single,Asia,D138H,0.0,0.0,1.0,0,0.0
spike_single,Asia,D138Y,-0.03084886128364389,-0.9473933043755702,0.05260669562442975,3,0.08695652173913043
spike_single,Asia,D614G,0.02126038212994735,0.40786433510432585,0.2758416403076831,29,0.38461538461538464
spike_single,Asia,D936Y,0.0,0.0,1.0,0,0.0
spike_single,Asia,E1202Q,0.0,0.0,1.0,0,0.0
spike_single,Asia,E484K,0.0,0.0,1.0,0,0.0
spike_single,Asia,E583D,0.0,0.0,1.0,0,0.0
spike_single,Asia,G1124V,-0.0022222222222222222,-0.5477225575051662,0.12687036692367074,1,0.03333333333333333
spike_single,Asia,G1167V,0.0,0.0,1.0,0,0.0
spike_single,Asia,G1219C,-0.005555555555555556,-0.7071067811865477,0.1816901138162091,1,0.027777777777777776
spike_single,Asia,G75V,0.0,0.0,1.0,0,0.0
spike_single,Asia,G769V,0.0,0.0,1.0,0,0.0
spike_single,Asia,H1101Y,0.0,0.0,1.0,0,0.0
spike_single,Asia,H146Y,0.0,0.0,1.0,0,0.0
spike_single,Asia,H49Y,0.0,0.0,1.0,0,0.0
spike_single,Asia,H655Y,0.0003996003996003993,0.08581241314849604,0.8715973317247836,2,0.01818181818181818
spike_single,Asia,HV69-,0.0,0.0,1.0,0,0.0
spike_single,Asia,K1191N,0.0,0.0,1.0,0,0.0
spike_single,Asia,L176F,0.0,0.0,1.0,0,0.0
spike_single,Asia,L18F,0.0,0.0,1.0,0,0.0
spike_single,Asia,L452R,0.0,0.0,1.0,0,0.0
spike_single,Asia,L54F,0.0,0.0,1.0,0,0.0
spike_single,Asia,L5F,0.0,0.0,1.0,0,0.0
spike_single,Asia,M1237I,0.0,0.0,1.0,0,0.0
spike_single,Asia,M153I,0.0,0.0,1.0,0,0.0
spike_single,Asia,M177I,0.0,0.0,1.0,0,0.0
spike_single,Asia,N439K,0.0,0.0,1.0,0,0.0
spike_single,Asia,N501Y,0.0,0.0,1.0,0,0.0
spike_single,Asia,N679K,0.0,0.0,1.0,0,0.0
spike_single,Asia,P1162S,0.0,0.0,1.0,0,0.0
spike_single,Asia,P1263L,-0.07692307692307693,-1.0,0.0,1,0.07692307692307693
spike_single,Asia,P26L,0.0,0.0,1.0,0,0.0
spike_single,Asia,P272L,0.0,0.0,1.0,0,0.0
spike_single,Asia,P681H,0.0,0.0,1.0,0,0.0
spike_single,Asia,P681L,0.0,0.0,1.0,0,0.0
spike_single,Asia,P681R,0.0,0.0,1.0,0,0.0
spike_single,Asia,P809S,0.0,0.0,1.0,0,0.0
spike_single,Asia,P812L,0.0,0.0,1.0,0,0.0
spike_single,Asia,Q613H,0.0,0.0,1.0,0,0.0
spike_single,Asia,Q675H,0.0,0.0,1.0,0,0.0
spike_single,Asia,Q675R,0.0,0.0,1.0,0,0.0
spike_single,Asia,Q677H,0.0,0.0,1.0,0,0.0
spike_single,Asia,Reference,-0.048395758830541445,-0.44363409292968514,0.23164792877289042,156,1.0
spike_single,Asia,S12F,0.0,0.0,1.0,0,0.0
spike_single,Asia,S13I,0.0,0.0,1.0,0,0.0
spike_single,Asia,S477N,0.0,0.0,1.0,0,0.0
spike_single,Asia,S640F,0.0,0.0,1.0,0,0.0
spike_single,Asia,S939F,0.0,0.0,1.0,0,0.0
spike_single,Asia,S982A,0.0,0.0,1.0,0,0.0
spike_single,Asia,S98F,0.0,0.0,1.0,0,0.0
spike_single,Asia,T22I,0.0,0.0,1.0,0,0.0
spike_single,Asia,T307I,0.0,0.0,1.0,0,0.0
spike_single,Asia,T478K,0.0,0.0,1.0,0,0.0
spike_single,Asia,T572I,0.0,0.0,1.0,0,0.0
spike_single,Asia,T716I,0.0,0.0,1.0,0,0.0
spike_single,Asia,T778I,0.0,0.0,1.0,0,0.0
spike_single,Asia,T95I,0.0,0.0,1.0,0,0.0
spike_single,Asia,V1104L,0.0,0.0,1.0,0,0.0
spike_single,Asia,V1176F,0.0,0.0,1.0,0,0.0
spike_single,Asia,V1264L,0.0,0.0,1.0,0,0.0
